domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
7news.com.au,0.07821158008658008,0.025510178085339348,0.5392640692640693,0.14038059300958905,2.0
mymodernmet.com,0.1675,0.1520279579551077,0.50375,0.1290469875665449,2.0
thehockeynews.com,0.18011904761904762,0.059542880542771966,0.40289682539682536,0.0983776339222236,2.0
alltoc.com,0.11433566433566433,0.1616950471664343,0.27086247086247084,0.38305737983159355,2.0
brobible.com,-0.018303571428571447,0.4274207954136542,0.4704985119047619,0.21597271850973052,2.0
cheezburger.com,0.11833333333333333,0.044783429475148004,0.36583333333333334,0.05774705379690144,2.0
english.khabarhub.com,0.03333333333333334,0.07856742013183862,0.33333333333333337,0.09428090415820638,2.0
insidethemagic.net,0.08032407407407406,0.04550363082635654,0.5981481481481481,0.0026189140043946634,2.0
me.pcmag.com,0.20297619047619048,0.03956430799496158,0.6557142857142857,0.0585888475840283,2.0
science.orf.at,0.0,0.0,0.0,0.0,2.0
stadt-bremerhaven.de,0.0,0.0,0.0,0.0,2.0
theconversation.com,-0.03854166666666666,0.05450614771646303,0.20520833333333333,0.29020840811197884,2.0
www.cnn.com,0.18333333333333332,0.11785113019775792,0.6333333333333333,0.5185449728701349,2.0
uk.pcmag.com,0.20297619047619048,0.03956430799496158,0.6557142857142857,0.0585888475840283,2.0
truthout.org,-0.1246212121212121,0.012320799975220162,0.3266098484848485,0.009508443459137273,2.0
versicherungswirtschaft-heute.de,0.0,0.0,0.0,0.0,2.0
www.smallbusinessbranding.com,0.0,1.0,0.0,1.0,1.0
www.scientificamerican.com,0.0,1.0,0.0,1.0,1.0
freerepublic.com,0.0,1.0,0.0,1.0,1.0
geektyrant.com,0.0,1.0,0.0,1.0,1.0
github.com,0.0,1.0,0.0,1.0,1.0
www.rd.com,0.0,1.0,0.0,1.0,1.0
golfweek.usatoday.com,0.0,1.0,0.0,1.0,1.0
hackread.com,0.0,1.0,0.0,1.0,1.0
www.perlentaucher.de,0.0,1.0,0.0,1.0,1.0
www.pcgamer.com,0.0,1.0,0.0,1.0,1.0
tirol.orf.at,0.0,1.0,0.0,1.0,1.0
www.ozbargain.com.au,0.0,1.0,0.0,1.0,1.0
journals.plos.org,0.0,1.0,0.0,1.0,1.0
kotaku.com,0.0,1.0,0.0,1.0,1.0
ktla.com,0.0,1.0,0.0,1.0,1.0
www.nextbigfuture.com,0.0,1.0,0.0,1.0,1.0
www.ndtvprofit.com,0.0,1.0,0.0,1.0,1.0
kyweathercenter.com,0.0,1.0,0.0,1.0,1.0
lancasteronline.com,0.0,1.0,0.0,1.0,1.0
legalinsurrection.com,0.0,1.0,0.0,1.0,1.0
www.menshealth.com,0.0,1.0,0.0,1.0,1.0
www.memeorandum.com,0.0,1.0,0.0,1.0,1.0
www.slashfilm.com,0.0,1.0,0.0,1.0,1.0
www.sooeveningnews.com,0.0,1.0,0.0,1.0,1.0
www.marketbeat.com,0.0,1.0,0.0,1.0,1.0
fox2now.com,0.0,1.0,0.0,1.0,1.0
acecomments.mu.nu,0.0,1.0,0.0,1.0,1.0
www.wsoctv.com,0.0,1.0,0.0,1.0,1.0
wccftech.com,0.0,1.0,0.0,1.0,1.0
www.wfaa.com,0.0,1.0,0.0,1.0,1.0
www.westernjournal.com,0.0,1.0,0.0,1.0,1.0
apod.nasa.gov,0.0,1.0,0.0,1.0,1.0
www.webfx.com,0.0,1.0,0.0,1.0,1.0
www.vulture.com,0.0,1.0,0.0,1.0,1.0
www.usatoday.com,0.0,1.0,0.0,1.0,1.0
www.transfermarkt.de,0.0,1.0,0.0,1.0,1.0
www.titanic-magazin.de,0.0,1.0,0.0,1.0,1.0
www.thewrap.com,0.0,1.0,0.0,1.0,1.0
articles.mercola.com,0.0,1.0,0.0,1.0,1.0
assetstore.unity.com,0.0,1.0,0.0,1.0,1.0
burgenland.orf.at,0.0,1.0,0.0,1.0,1.0
www.teltarif.de,0.0,1.0,0.0,1.0,1.0
www.tampabay.com,0.0,1.0,0.0,1.0,1.0
variety.com,0.0,1.0,0.0,1.0,1.0
coloradosun.com,0.0,1.0,0.0,1.0,1.0
comicbook.com,0.0,1.0,0.0,1.0,1.0
www.bigcountryhomepage.com,0.0,1.0,0.0,1.0,1.0
local.yahoo.com,0.0,1.0,0.0,1.0,1.0
www.marca.com,0.0,1.0,0.0,1.0,1.0
tim.blog,0.0,1.0,0.0,1.0,1.0
skeptoid.com,0.0,1.0,0.0,1.0,1.0
www.fox4news.com,0.0,1.0,0.0,1.0,1.0
www.business-standard.com,0.0,1.0,0.0,1.0,1.0
statetimes.in,0.0,1.0,0.0,1.0,1.0
www.expressnews.com,0.0,1.0,0.0,1.0,1.0
www.ewtnnews.com,0.0,1.0,0.0,1.0,1.0
www.ewn.co.za,0.0,1.0,0.0,1.0,1.0
www.espn.com,0.0,1.0,0.0,1.0,1.0
www.dwdl.de,0.0,1.0,0.0,1.0,1.0
substack.lucasgelfond.online,0.0,1.0,0.0,1.0,1.0
www.disneyfoodblog.com,0.0,1.0,0.0,1.0,1.0
tech.slashdot.org,0.0,1.0,0.0,1.0,1.0
www.businessinsider.com,0.0,1.0,0.0,1.0,1.0
topsidehustlenews.com,0.0,1.0,0.0,1.0,1.0
thesimplyluxuriouslife.com,0.0,1.0,0.0,1.0,1.0
www.dailyindependent.com,0.0,1.0,0.0,1.0,1.0
www.coveringthecorner.com,0.0,1.0,0.0,1.0,1.0
www.computerbase.de,0.0,1.0,0.0,1.0,1.0
abcnews.com,0.0,1.0,0.0,1.0,1.0
www.cnet.com,0.0,1.0,0.0,1.0,1.0
www.claimsjournal.com,0.0,1.0,0.0,1.0,1.0
www.citizen-times.com,0.0,1.0,0.0,1.0,1.0
www.foxsports.com,0.0,1.0,0.0,1.0,1.0
www.freep.com,0.0,1.0,0.0,1.0,1.0
www.livemint.com,0.0,1.0,0.0,1.0,1.0
www.gamestar.de,0.0,1.0,0.0,1.0,1.0
www.linksdv.com,0.0,1.0,0.0,1.0,1.0
madole.xyz,0.0,1.0,0.0,1.0,1.0
www.boredpanda.com,0.0,1.0,0.0,1.0,1.0
www.kark.com,0.0,1.0,0.0,1.0,1.0
wien.orf.at,0.0,1.0,0.0,1.0,1.0
www.japantimes.co.jp,0.0,1.0,0.0,1.0,1.0
www.jalopnik.com,0.0,1.0,0.0,1.0,1.0
noe.orf.at,0.0,1.0,0.0,1.0,1.0
observer.com,0.0,1.0,0.0,1.0,1.0
okcthunderwire.usatoday.com,0.0,1.0,0.0,1.0,1.0
onefootball.com,0.0,1.0,0.0,1.0,1.0
petapixel.com,0.0,1.0,0.0,1.0,1.0
prtimes.jp,0.0,1.0,0.0,1.0,1.0
screenrant.com,0.0,1.0,0.0,1.0,1.0
www.housedigest.com,0.0,1.0,0.0,1.0,1.0
www.homedit.com,0.0,1.0,0.0,1.0,1.0
www.hollywoodreporter.com,0.0,1.0,0.0,1.0,1.0
www.grrlpowercomic.com,0.0,1.0,0.0,1.0,1.0
shopping.yahoo.com,0.0,1.0,0.0,1.0,1.0
skepticalscience.com,0.0,1.0,0.0,1.0,1.0
www.geeky-gadgets.com,0.0,1.0,0.0,1.0,1.0
whatever.scalzi.com,0.0,1.0,0.0,1.0,1.0
